Source Name	Comment [GEO_sample]	Comment [ENA_SAMPLE]	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [organism]	Characteristics [strain]	Characteristics[sex]	Characteristics [age]	Unit[time unit]	Characteristics[organism part]	Characteristics [cell type]	Characteristics [FACS marker]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[single cell isolation]	Comment[input molecule]	Comment[library construction]	Comment[end bias]	Comment[primer]	Comment[spike in]	Comment[spike in dilution]	Comment[LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Assay Name	Comment[technical replicate group]	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Technology Type	Protocol REF	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue[single cell identifier]	FactorValue [cell type]
Prog_020	GSM2169434 1	SRS1456575	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_020	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169434 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169434	Prog_020	SRX1785997	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559271	SRR3559271	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/001/SRR3559271/SRR3559271.fastq.gz	Prog_020	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_021	GSM2167509 1	SRS1455068	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_021	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167509 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167509	Prog_021	SRX1784078	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557352	SRR3557352	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3557352/SRR3557352.fastq.gz	Prog_021	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_021	GSM2169435 1	SRS1456576	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_021	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169435 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169435	Prog_021	SRX1785998	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559272	SRR3559272	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3559272/SRR3559272.fastq.gz	Prog_021	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_022	GSM2167510 1	SRS1455069	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_022	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167510 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167510	Prog_022	SRX1784079	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557353	SRR3557353	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3557353/SRR3557353.fastq.gz	Prog_022	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_022	GSM2169436 1	SRS1456577	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_022	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169436 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169436	Prog_022	SRX1785999	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559273	SRR3559273	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3559273/SRR3559273.fastq.gz	Prog_022	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_023	GSM2167511 1	SRS1455070	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_023	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167511 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167511	Prog_023	SRX1784080	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557354	SRR3557354	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3557354/SRR3557354.fastq.gz	Prog_023	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_023	GSM2169437 1	SRS1456578	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_023	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169437 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169437	Prog_023	SRX1786000	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559274	SRR3559274	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3559274/SRR3559274.fastq.gz	Prog_023	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_024	GSM2167512 1	SRS1455071	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_024	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167512 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167512	Prog_024	SRX1784081	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557355	SRR3557355	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/005/SRR3557355/SRR3557355.fastq.gz	Prog_024	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_024	GSM2169438 1	SRS1456579	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_024	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169438 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169438	Prog_024	SRX1786001	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559275	SRR3559275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/005/SRR3559275/SRR3559275.fastq.gz	Prog_024	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_025	GSM2167513 1	SRS1455072	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_025	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167513 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167513	Prog_025	SRX1784082	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557356	SRR3557356	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/006/SRR3557356/SRR3557356.fastq.gz	Prog_025	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_025	GSM2169439 1	SRS1456580	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_025	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169439 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169439	Prog_025	SRX1786002	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559276	SRR3559276	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/006/SRR3559276/SRR3559276.fastq.gz	Prog_025	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_026	GSM2167514 1	SRS1455077	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_026	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167514 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167514	Prog_026	SRX1784083	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557357	SRR3557357	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/007/SRR3557357/SRR3557357.fastq.gz	Prog_026	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_026	GSM2169440 1	SRS1456581	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_026	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169440 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169440	Prog_026	SRX1786003	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559277	SRR3559277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/007/SRR3559277/SRR3559277.fastq.gz	Prog_026	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_027	GSM2167515 1	SRS1455073	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_027	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167515 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167515	Prog_027	SRX1784084	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557358	SRR3557358	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/008/SRR3557358/SRR3557358.fastq.gz	Prog_027	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_027	GSM2169441 1	SRS1456582	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_027	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169441 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169441	Prog_027	SRX1786004	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559278	SRR3559278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/008/SRR3559278/SRR3559278.fastq.gz	Prog_027	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_028	GSM2167516 1	SRS1455074	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_028	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167516 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167516	Prog_028	SRX1784085	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557359	SRR3557359	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/009/SRR3557359/SRR3557359.fastq.gz	Prog_028	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_028	GSM2169442 1	SRS1456583	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_028	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169442 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169442	Prog_028	SRX1786005	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559279	SRR3559279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/009/SRR3559279/SRR3559279.fastq.gz	Prog_028	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_029	GSM2167517 1	SRS1455075	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_029	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167517 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167517	Prog_029	SRX1784086	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557360	SRR3557360	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/000/SRR3557360/SRR3557360.fastq.gz	Prog_029	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_029	GSM2169443 1	SRS1456584	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_029	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169443 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169443	Prog_029	SRX1786006	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559280	SRR3559280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/000/SRR3559280/SRR3559280.fastq.gz	Prog_029	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_030	GSM2167518 1	SRS1455076	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_030	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167518 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167518	Prog_030	SRX1784087	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557361	SRR3557361	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/001/SRR3557361/SRR3557361.fastq.gz	Prog_030	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_030	GSM2169444 1	SRS1456585	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_030	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169444 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169444	Prog_030	SRX1786007	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559281	SRR3559281	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/001/SRR3559281/SRR3559281.fastq.gz	Prog_030	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_031	GSM2167519 1	SRS1455078	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_031	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167519 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167519	Prog_031	SRX1784088	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557362	SRR3557362	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3557362/SRR3557362.fastq.gz	Prog_031	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_031	GSM2169445 1	SRS1456586	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_031	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169445 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169445	Prog_031	SRX1786008	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559282	SRR3559282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/002/SRR3559282/SRR3559282.fastq.gz	Prog_031	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_032	GSM2167520 1	SRS1455079	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_032	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167520 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167520	Prog_032	SRX1784089	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557363	SRR3557363	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3557363/SRR3557363.fastq.gz	Prog_032	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_032	GSM2169446 1	SRS1456587	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_032	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169446 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169446	Prog_032	SRX1786009	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559283	SRR3559283	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/003/SRR3559283/SRR3559283.fastq.gz	Prog_032	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_033	GSM2167521 1	SRS1455084	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_033	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167521 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167521	Prog_033	SRX1784090	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557364	SRR3557364	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3557364/SRR3557364.fastq.gz	Prog_033	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_033	GSM2169447 1	SRS1456588	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_Rep_033	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2169447 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2169447	Prog_033	SRX1786010	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3559284	SRR3559284	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/004/SRR3559284/SRR3559284.fastq.gz	Prog_033	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
Prog_034	GSM2167522 1	SRS1455080	single cell RNA-Seq	Bone Marrow	Haematopoietic progenitor cell Prog_034	Mus musculus	C57BL/6	female	8 to 12	week	bone marrow	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell	Lin- Sca1- c-Kit+	cell	P-GSE81682-1	P-GSE81682-2	P-GSE81682-3	P-GSE81682-4	GSM2167522 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	ERCC	not available	not applicable	SINGLE	transcriptomic	RNA-Seq	cDNA	Illumina HiSeq 2500	GSM2167522	Prog_034	SRX1784091	Illumina HiSeq 2500 (Mus musculus)	sequencing assay	P-GSE81682-5	SRR3557365	SRR3557365	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR355/005/SRR3557365/SRR3557365.fastq.gz	Prog_034	megakaryocyte-erythroid progenitor cell, common myeloid progenitor and granulocyte monocyte progenitor cell
